date,likes,user,location,text
2022-06-12 02:14:12+00:00,1,mmoreiraxx,"São Bernardo do Campo, Brasil",deitei sem c ele e o bicho foi liso kkkk pisquei ele colocou uma sacola da boticário encima da cama kkkkk 🫶🏽🥰
2022-06-12 02:10:22+00:00,0,Olecram72147541,,@Fernandokabulo5 Boicote total ao Boticário.   !
2022-06-12 02:08:26+00:00,1,thesuperdrew,,é tão difícil levar a gabriela a sério que ela ta falando que ta trabalhando no o boticário e eu não sei se é graça ou verdade
2022-06-12 02:04:51+00:00,1,Torinhaa21,,"Vitor acabou com o meu gel, desodorante e ainda tá usando meu creme de corpo da Boticário, pra que irmãos????"
2022-06-12 01:59:17+00:00,0,WagnerFarias19,"Rio de Janeiro, Brazil","Lei Seca em Queimados na Rua Olímpia Silva, 813 -  Lojas Cem/ Boticário
Sentido: Único."
2022-06-12 01:42:07+00:00,1,TransiteiRJ,Niterói ,"🚨🚨BLITZ🚨🚨
11/06/2022
22:40
QUEIMADOS

Rua Olímpia Silva, 813 - Queimados

Referência: Lojas Cem / Boticário

Sentido: Único

 #LeiSecaRJ #bols #Transito #RJ"
2022-06-12 01:00:35+00:00,0,elerktra,,"e eu que ganhei aquele creme de ameixa da boticário, o mesmo que o Igor usava 😭😭😭😭 #gatilhos"
2022-06-12 00:52:14+00:00,2,rogerionakamura,"Curitiba, Brazil","@mmmarianos @LojasOBoticario Eu já não compro boticario há muito tempo, os perfumes duram 5 minutos e não são baratos"
2022-06-12 00:42:28+00:00,0,ManoMelo4,,Novamente o Boticário fazendo merda 🤔🇧🇷😎😂😂😂😂😂😂😂😂😂 https://t.co/Q96v6OUiOH
2022-06-12 00:28:17+00:00,0,2TSaantos,"Rio de Janeiro, Brasil",Ja cheguei em casa com 2 sacolas da boticário no macete pra não dormir com frio né.... 😉😂
2022-06-12 00:19:01+00:00,0,maryybaia,Cordeiro-RJ,"Tô on. Toda produzida na base Boca Rosa e perfume O Boticário, dúvido ficar em casa por causa de chuvisco."
2022-06-12 00:18:08+00:00,0,carolesoliv,"Uberlândia, Brasil","meu kitzinho da boticário chegou e ele é muito cheirosinho aff, espero que me ajude a dormir"
2022-06-12 00:09:12+00:00,0,antoniolucvs,"Berlandia, Trem de minas, Sô",Eu acho surreal como as duas boticário do shopping são ruins pqp
2022-06-12 00:06:29+00:00,0,MonMaristela,"Rio de Janeiro, Brazil","Daí vc chega da festa e tem uma surpresa para vc na sua cama ,meu Boticário que tanto amo"
2022-06-12 00:02:13+00:00,4,twlcejennie,Brasil,meu namorado me deu uma maleta de make da o boticário aaaaaaa e eu tinha pedido um delineador só dinddkndkdmd https://t.co/YEFNC6oRWw
2022-06-11 23:57:21+00:00,0,_elisasaantos,,acho q experimentei todos os perfumes possível da o boticário mds
2022-06-11 23:56:50+00:00,1,Sccabia1,"Olinda, Brasil",@Andynaowendy Um perfume coffe da Boticário.
2022-06-11 23:55:02+00:00,1,DuBodziak,"Curitiba, Brasil",Fui no boticário comprar um perfume e agora tô com uns 50 cheiros diferentes
2022-06-11 23:48:32+00:00,4,RagazziSodre,,@mmmarianos @LojasOBoticario Vixi!! Boticário FORA da minha lista de compras!😡
2022-06-11 23:19:47+00:00,1,maaholi_,"Curitiba, Brasil","Ganhei um kit do Boticário do meu noivinho, eu amooo demais af"
2022-06-11 23:19:00+00:00,0,Dann_jrm,São Paulo-SP Brasil,@Tio_Dan_Dan Não gosto dos perfumes da Boticário rsrs
2022-06-11 23:15:53+00:00,0,busydyl,,fui no boticário e como de costume passei todos os hidratantes do nativa spa em mim ainda comprei um baunilha de madagascar (o ultimo pq saiu de linha)
2022-06-11 23:11:21+00:00,1,mariwlpi,"Serra, Espírito Santo",gastando meu hidratante da boticário pra sair com homem de beleza mediana e caráter duvidoso
2022-06-11 23:06:04+00:00,0,NorbertoVelasc6,,"Respeito mas não gosto da forçada ,que eles dão então Boticário na minha casa não entra"
2022-06-11 23:03:20+00:00,0,DesignerVirtus,,"@Fernandokabulo5 Cara que nojo, ainda bem que não compro da Boticário. https://t.co/Z99dXGq4pZ"
2022-06-11 22:50:45+00:00,0,rautinhaaa,Hölle,"o meu delineador favorito da vida, que é da boticário, não existe mais tô muito triste"
2022-06-11 22:50:02+00:00,5,lherinja,lavínia 💕 olly and ariel 👩‍❤,ele com a sacolinha da boticario ou lojas carol na mão como todo brasileiro de meia idade
2022-06-11 22:42:24+00:00,0,only777x,ms,cremes da boticário &gt;&gt;&gt;&gt;&gt;
2022-06-11 22:37:58+00:00,1,daram_c,,"Perfume de rico é mto ruim, 900 reais pra ficar fedendo, sou mais meus perfumes da Boticário o pior dá de 10 a 0"
2022-06-11 22:37:06+00:00,0,McgCharmander,Brasil,"Ódio te tentar revender algo Boticário, fiz o pedido da cliente ontem, HOJE me informam q foi cancelado por falta de estoque e eles nem devolveram meu dinheiro no cartão. Vamo lá refazer novamente 🙂🙄"
2022-06-11 22:30:45+00:00,1,cinthiacmth,"Jataí, Brasil",@antonielly_a12 O Boticário não tem erro kkkk ❤️
2022-06-11 22:25:21+00:00,0,Hmmattioli,"Belo Horizonte, Brasil","@mmmarianos @LojasOBoticario Essa desgraça da BOTICÁRIO vem sempre desafiando o povo brasileiro! 
Com a reeleição do presidente Bolsonaro, temos a obrigação de fechar essas POCILGAS 😡"
2022-06-11 22:24:03+00:00,5,xtelinha,"Bahia, Brasil ","tenho o wpp da mãe de uma amiga minha que vende coisa da Natura/boticário/Jequiti e aí de vez em quando ela posta nos status ""meu pix pra quem esqueceu"" e em seguida o pix, acho que é a forma que ela tem de cobrar as pessoas sem ser direta kkkkkkkk"
2022-06-11 22:22:44+00:00,14,anatvrx,013,na minha época o item mais caro que tinha em bingo era uma pelúcia ou algum creme da boticário
2022-06-11 22:17:37+00:00,0,pirilindum,"Toledo, Brasil","Falei pro jean q nao ia passar na boticario pra escolher meu presente pois ia ta cheio

Acabei ganhando coisa da Boticário mesmo"
2022-06-11 22:12:35+00:00,0,sayonayara,,MANO EU TO MTO FELIZ EU ACHEI O DELINEADOR DA MAKE B DE NOVO NUMA BOTICARIO!!! COMPREI LOGO DOIS VAI SE FERRAR CARA COMO PODE EU TER TANTA SORTE ASSIM
2022-06-11 22:09:58+00:00,3,HermesRocha112,,@mmmarianos @VazJoaldo1 @LojasOBoticario Até o nosso boticário apostando reduzir seu mercado para 3%? Boa sorte!
2022-06-11 22:07:52+00:00,0,LanaLan50916371,"Pará, Brasil","Comercial da Boticário! Contatinho ganha presente? Simmm 

#diadosnamorados"
2022-06-11 22:05:11+00:00,0,Fernando_Nasci,"São Paulo, Brasil","Será que vende no Boticário?

#EauDeGasoline https://t.co/UN6aygPPEh"
2022-06-11 22:02:12+00:00,0,naometocaaa,"Parauapebas, Brasil",nunca pisei na Boticário de parauapebas e no dia que encosto topo com esse cão da boca murcha 🤮
2022-06-11 22:00:35+00:00,5,_ddavimariano,"Manaus, Brasil","Meu primo deu um kit da  o Boticário p namorada dele de quase 300 conto, mas n da 20 reais p mãe dele pagar o Uber p ir no médico…"
2022-06-11 21:54:12+00:00,1,mathevz_,Brasil,Man passei na boticário e fiquei muito cheiroso
2022-06-11 21:53:30+00:00,0,Rosadeacucar,,"Quer saber tô fora desse boticário Homem quer sair com outro homem,problema dele....mas influenciar até crianças a ser o que elas não são,isso tô fora Boticário é do inferno."
2022-06-11 21:27:52+00:00,1,Reis__marcelo,"Rio Grande do Sul, Brasil",Peguei um perfume na boticario top demais😍😍
2022-06-11 21:25:08+00:00,1,MariaMo53204955,Portugal,@Fernandokabulo5 Que coisa mais sem noção.  Boticário já era para mim.  Ecaaa
2022-06-11 21:24:55+00:00,0,CactoSemPaz,,"@ixsnitta Esse daí não... Tô com um kit perfume aqui que ganhei (não foi de ex kk), mas é da Boticário"
2022-06-11 21:20:49+00:00,2,Heecobox,Brasil,Caramba esse shampoo match da Boticário deixa o cabelo com um cheiro tão gostoso
2022-06-11 21:15:25+00:00,1,juliana28951691,"Rio de Janeiro, Brazil",Eu tô me segurando pra não entrar na Melissa e na Boticário!
2022-06-11 21:08:19+00:00,0,ipiovezanf,"Curitiba, Brazil","@mmmarianos @LojasOBoticario Que merda boticário!
Falta de respeito a seus consumidores Dr mais de 40 anos."
2022-06-11 21:02:44+00:00,4,Polly_Brito26,"Recife, Brasil","Apaixonada nesse cheiro!
Lançamento o Boticário Morango Ruby https://t.co/cwGzNUEAm0"
2022-06-11 20:58:16+00:00,5,Josynursee,"Mato Grosso do Sul, Brasil","Do católico ao ateu, ninguém explica pq a fila do “Divino” tá maior que a do “O Boticário”. ❤️‍🔥🫰🏻💔"
2022-06-11 20:54:45+00:00,1,OhMyGodBroonkS,"Araras, Brasil","eu outro dia na boticário 
a moca q me atendeu me elogiou e n sabia como responder"
2022-06-11 20:47:12+00:00,1,Danni_Gio,Portugal,"""Me dê 3 opções do boticário, não significa que seu presente virá daqui, mas me fala ai"" 

Kkkkkkkkkkkkkkkkkkkkkkkkkkk"
2022-06-11 20:31:41+00:00,6,estefanobento,,comprei um hidratante na promoção no boticario e minha pele saiu de DESERTO DO SAARA para SEDA FEITA PELAS MARIPOSAS DE SHANGAI completamente pfto
2022-06-11 20:21:21+00:00,0,heslovedbyme,,"comprei o floratta my blue - nossa, se eu pudesse morar na o boticário, eu faria... os perfumes que testei aaaa maravilhosos"
2022-06-11 20:20:33+00:00,5,MariaDeFtimaMB1,,"@mmmarianos @LojasOBoticario Já faz algum tempo que Natura, boticário, marcas e empresas que apoiam essas ideologias deixaram de ser essencial na minha casa."
2022-06-11 20:20:05+00:00,0,mluizapaulo,,simplesmente a boticário com uma fila dando a volta no quarteirão e a loja de pratas com tanto homem em um m² que nem show sertanejo viu. pq vcs deixam PRA ULTIMA HORAAAAAAAA HOMENS
2022-06-11 20:02:59+00:00,1,JuelAlvim,,@Fernandokabulo5 Nunca comprei nada no boticário! Meu dinheiro não irá financiar a destruição da família tradicional! 💸
2022-06-11 20:01:51+00:00,1,isaafreeitas,,Apaixonada no kit da Boticário que meu neguinho me deu ✨💕✨💕✨
2022-06-11 19:48:52+00:00,0,markaeletrotec,"Araguaína, Brasil","@CravoPaulo E vários Bolsonaristas estão sendo cancelados também Mauricio Souza demitido do FIAT MINAS, Adriles Jorge demitido da JP, entre outros eu faço campanha contra wv, coca cola, vivo, o boticário kibom e várias outras marcas q apoiam LGBT e pedofilia boicoto e divulgo Deus🇧🇷família"
2022-06-11 19:43:18+00:00,0,adlagiacomini,,Nem batom compro mais no Boticário.
2022-06-11 19:37:20+00:00,0,Valdemi07723183,,@mmmarianos @LojasOBoticario Ei boticário VTNC https://t.co/hme1DJSglh
2022-06-11 19:26:18+00:00,0,Heroi_Romanesco,España,Eu NÃO COMPRO nada do Boticário há muito tempo...
2022-06-11 19:25:50+00:00,0,mghcqd,Bairro com nome de planta,"Perfume nacional impesta no corpo viu? Um perfume do Boticário me chamou a atenção por causa da embalagem, que eu achei bonita, pra que que eu fui provar, o bicho véi ruim, sangue de Jesus tem poder!"
2022-06-11 19:17:44+00:00,5,capitudocerrado,roo,"Ser militante, vendedora da Natura e Boticário, estudante, estagiária, namorada e filha está sendo mto difícil."
2022-06-11 18:57:28+00:00,2,Pqpketely,"Montenegro, Brasil","[11/6 15:54] Isaaaa ❤🐳: Tá caríssimo os kits do o Boticário
[11/6 15:54] Isaaaa ❤🐳: Graças a Deus tô solteira hein

KKKKKKKKKKKKKKKK"
2022-06-11 18:54:05+00:00,1,ThamirisPachec3,"Niterói, Brasil",Esse novo brinde da o boticário sai quanto em?kkkk
2022-06-11 18:45:12+00:00,0,badgrljuju,RG • RS,"Obcecada pelo cheirinho do body splash da pessegura do boticário 
Só queria ele pra me sentir mais cheirosa ainda 🥺"
2022-06-11 18:44:50+00:00,0,JarbasBrando1,"São Paulo, Brasil","@Fernandokabulo5 Na minha família, não usaremos mais nenhum produto do O Boticário...
Meu filho ficou inconformado....
Hghghghfh"
2022-06-11 18:43:29+00:00,0,cassioherve1,,@Fernandokabulo5 O que aos 70 anos eu entendi: Boticário você enfia no cool Minancora você passa na cara…
2022-06-11 18:33:14+00:00,0,vivi_julinha,"Rio de Janeiro, Brasil","Comprei mais um kit de hidratante da Boticário, amoo 🥰🥰"
2022-06-11 18:28:53+00:00,17,MariaElaineCar8,,"@mmmarianos @RenatoGazza1966 @LojasOBoticario Que vc apoia tudo bem.
Não é preciso forçar as pessoas aceitar.
O Boticário nunca mais.
A Natura ADEUS"
2022-06-11 18:23:58+00:00,0,nossa_su,"Angra dos Reis, Brasil",Fiz o João Vitor me dá um presente da Boticário kkk
2022-06-11 18:20:19+00:00,1,marcelo11902033,"Americana, Brasil",VOLTAR DO PASSADO OU SER UM JOVEM DE ESTUDOS ESTETICOS EM MAQUIAGENS FEMININAS EM 2022 A 2023 VAO VIM MAIS ROSTOS NOVOS PELES SENSIVEIS NAS LOJAS O SEX EMPINADO LEVEM O KITS NOS OLHOS PERDIDOS DE MARCAS 1 E 2 3 COLOCADAS NA MIDIA NATURA NO BOTICARIO AVON FAZ 10 ANOS SUCESSO 2022
2022-06-11 18:13:17+00:00,0,elisandrabt,New iguaçu city,Só minha mãe mesmo p fazer eu ficar igual uma doida p achar alguém que venda Boticário nos 45 do segundo tempo 🤦🏻‍♀️
2022-06-11 18:02:02+00:00,0,Mamoratto_,São Paulo,"e hj kkkkkkkkkk o boticário foi lá na empresa ne, ai dei uma olhadinha e vi um perfume, e pensei vou comprar na volta kkkkkk"
2022-06-11 17:55:14+00:00,3,nadinemof,,amigas comprei o esfoliante pra bunda do Boticário em breve venho com o feedback
2022-06-11 17:53:31+00:00,0,lucas_bentes,,Venha conhecer a nova loja O Boticário de Porto trombetas
2022-06-11 17:53:30+00:00,0,lucas_bentes,,Reinauguração da nova loja de Porto trombetas O Boticário https://t.co/4TU5EbdrzM
2022-06-11 17:51:18+00:00,0,jjktelepthy,only army,214 verano en firenze eu te amo o boticário eu te amo
2022-06-11 17:46:49+00:00,2,frorwallaa,"Bahia, Brasil",Faço pedido da Boticário mas não vendo nada pq pego tudo pra mim🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️
2022-06-11 17:45:39+00:00,0,tomcruisre,"୧ perfection (n.) state or condition of being perfect; example of absolute beauty, the highest level of excellence, amber heard.","@ggirlalmari eu comprei o de morango é muito cheirosooo, quero comprar o perfume lolita deles mas tenho q terminar o body splash q comprei da o boticário"
2022-06-11 17:41:49+00:00,0,inhaura,Springdale,@bananaAAAaaa444 @icaro_xm n sei o q eh isso vcs querem comprar boticário ou eudora ou iphone
2022-06-11 17:31:28+00:00,2,RadialistaTche, Ponta Porã MS,Da minha  parte O Boticário já perdeu um cliente que era fiel a marca.
2022-06-11 17:27:16+00:00,3,leo_martinsr,,"@Fernandokabulo5 Pra q esse tipo de propaganda? Para criar revolta ou para perder vendas? Q eu saiba qd vc tem um produto pra vender,  vc quer vender mais, e não menos. O boticário quer perder vendas."
2022-06-11 17:15:52+00:00,0,CaipirinhaMan_,"Brasília, Brasil","Beyoncé comprou O Boticário, espalhem."
2022-06-11 17:12:57+00:00,7,asic137,"Cacoal, Brasil","fui na Boticário hoje e tinha um moço com três sacolas da santa Lola e tava comprando mais presentes lá né, aí fiquei me perguntando se todos os presentes eram pra uma única moça ou se era um pra cada molier 🫣"
2022-06-11 16:59:42+00:00,0,veryvih,"Sao Paulo, Brazil","Os áudios: 
1ºT (só a Juliana rindo, pq eu disse que não era pra rir)

2ºT
Gabi falando que o pior é ele em vez de falar isso há uma semana, deixa pra hj, aí vai no shopping 6h da tarde.

Juliana rindo (de novo) e completando que ele vai acabar comprando um perfume na Boticário…"
2022-06-11 16:55:25+00:00,1,veryvih,"Sao Paulo, Brazil","EU AMOOOO AS MINHAS IRMÃS 😅😅😅

“Aí ele compra um perfume na Boticário” https://t.co/mwGlORMT9Z"
2022-06-11 16:44:02+00:00,0,leonardofiuza6,,"@Fernandokabulo5 Já deixei de usar faz tempo. Boticário, Natura e Avon; todas militando pelo g@yzim0 e destruição da família."
2022-06-11 16:41:11+00:00,0,mhadxsa,"Curitiba, Brasil","@Fernandokabulo5 Boticário incentivando o descaso com a família e os costumes,
QUEM LACRA, NÃO LUCRA"
2022-06-11 16:40:47+00:00,0,DuBodziak,"Curitiba, Brasil","Precisando passar no Boticario, porem preguiça demais de ir no shopping só pra isso"
2022-06-11 16:40:05+00:00,5,AnaMecucci,"Miami Beach, FL","@Fernandokabulo5 Engraçado q a maiorias dos consumidores são héteros, mas fazem questão de lacrar em reclames de mau gosto, com gente feia e nada a ver com os reais consumidores. Não compro nada faz tempo no Boticário."
2022-06-11 16:38:15+00:00,1,hstrockie,.,um monte de macho na boticário comprando presente de última hors vê se pode
2022-06-11 16:33:48+00:00,0,altemirgonsalve,manaus-am,Que porra! nunca mais boticário
2022-06-11 16:29:22+00:00,19,valentinjssica,061,"“Ain não falo o nome do meu perfume, tenho ciúme” deixa de ser feia como é que tu tem ciúme desse seu o Boticário que todo mundo do Brasil usa menina"
2022-06-11 16:28:32+00:00,0,agnessaqui,"São Paulo, Brasil",as prateleiras da Boticário vazias a mágica do dia dos Namorados
2022-06-11 16:19:57+00:00,4,ramillylimaa,mg,"homens, algum perfume masculino da boticário é bom ?  ajudem a amiga"
2022-06-11 16:15:06+00:00,0,rafacasttr,MAM,A propaganda do Boticário quase me fez comprar um presente e mandar kkkkkkkk
2022-06-11 16:11:51+00:00,4,r_moranguinho,"Vacaria, Brasil",eu tenho que parar de gastar com o boticário
2022-06-11 16:06:46+00:00,1,Edluc13Lucena,,@tinithom @rsallesmma Esse usa boticário...
2022-06-11 15:55:08+00:00,0,Brasil2Rico,,https://t.co/Dw9PCtMnV1 Em casa já avisei que protutos DE O Boticário não compro nem recebo  nem darei de presente! não entre na minha casa @fund_boticario  querem lacrar? não irão lucrar!!!
2022-06-11 15:45:09+00:00,1,SorayaCorreia5,,"Qual mais cheiroso desses sabonete da Natura ou da Boticário?
Número 1 Natura = sabonete de algodão
Número 2 Boticário= sabonete de leite e mel? https://t.co/bWeIb5yP6Q"
2022-06-11 15:44:28+00:00,0,mooorenaVick,"Penha, Rio de Janeiro","Lá no trabalho vende bolo, docinho, sanduíches, balas variadas, calcinhas, Avon, Natura, O boticário, tudo isso pra pagar no mês seguinte.. metade do meu dinheiro fica na empresa kkkkkkk"
2022-06-11 15:40:56+00:00,0,MarioGalvo3,"Rio de Janeiro, Brasil","Boticário, nunca mais!"
2022-06-11 15:37:23+00:00,5,leo_soareso,"Recife, Brasil","Descobrindo agora que a boticário tem uma linha de pêssego 🍑 pra o bumbum, achei genial kk"
2022-06-11 15:34:22+00:00,5,GabyPelucci,"Rio de Janeiro, Brasil","Meu filho é muito cheiroso, é granado, mamãe e bebê, o Boticário fora os outros 500 cheiros kkkkkkk"
2022-06-11 15:29:02+00:00,0,bruneca_7,"Nilópolis, Brasil","Minha mãe querendo me arrastar p boticario, dps eu volto c perfume e ela quer me chamar de consumista 🤣"
2022-06-11 15:21:18+00:00,3,_itsmeduda,,E depois ir no boticário comprar presente do dia dos namorados p Du
2022-06-11 15:18:30+00:00,17,marcelotakayas,"Rio de Janeiro, Brazil","@Alexandra121723 Também boicoto empresas com campanhas lacradoras ou progressistas, tais como Burger King, Boticário,  Magazine Luiza, Natura, etc"
2022-06-11 15:12:50+00:00,1,natani_antunes,,@Costleticia95 Aki tem cesta com produtos da boticário
